1.0,281.5163935561528
2.0,221.5114270046844
3.0,172.59940405052805
4.0,133.33600876005934
5.0,102.21539153336404
6.0,77.82048962253747
7.0,58.885670148684376
8.0,44.303838521807066
9.0,33.15345900023578
10.0,24.68179491222711
11.0,18.283292615109428
12.0,13.477063097228246
13.0,9.885413485619363
14.0,7.214518662721632
15.0,5.237695978397685
16.0,3.7813462202685986
17.0,2.713394919539156
18.0,1.933954614996908
19.0,1.367888319055604
20.0,0.9589571579520547
21.0,0.6652610323083057
22.0,0.4557174718144894
23.0,0.30736296403101804
24.0,0.20329858317393856
25.0,0.13113553213377083
26.0,0.08182536295885846
27.0,0.04878405525842585
28.0,0.027239126440344142
29.0,0.013745038446220504
30.0,0.005824932881209918
31.0,0.0017067383943175374
32.0,0.00012946778835741806
33.0,0.0
34.0,0.0
35.0,0.0
36.0,0.0
37.0,0.0
38.0,0.0
39.0,0.0
40.0,0.0
41.0,0.0
42.0,0.0
43.0,0.0
44.0,0.0
45.0,0.0
46.0,0.0
47.0,0.0
48.0,0.0
49.0,0.0
50.0,0.0
51.0,0.0
52.0,0.0
53.0,0.0
54.0,0.0
55.0,0.0
56.0,0.0
57.0,0.0
58.0,0.0
59.0,0.0
60.0,0.0
61.0,0.0
62.0,0.0
63.0,0.0
64.0,0.0
65.0,0.0
66.0,0.0
67.0,0.0
68.0,0.0
69.0,0.0
70.0,0.0
