1.0,467.59650741347957
2.0,420.20120228785134
3.0,377.04101303734507
4.0,337.82423833731275
5.0,302.2644119190461
6.0,270.08348561923924
7.0,241.01417753741373
8.0,214.80163455753475
9.0,191.20453596942596
10.0,169.99574542420942
11.0,150.96260161403347
12.0,133.9069235555659
13.0,118.64479388945627
14.0,105.006172926234
15.0,92.83438704373938
16.0,81.98552726921959
17.0,72.32890239768882
18.0,63.74511822803932
19.0,56.12358986609873
20.0,49.36395364511763
21.0,43.37529498787788
22.0,38.07539842199038
23.0,33.390038637516106
24.0,29.252312285245154
25.0,25.602010327988577
26.0,22.385030610126893
27.0,19.55283005146986
28.0,17.06191558346615
29.0,14.873372673637858
30.0,12.952430049858787
31.0,11.268059048617696
32.0,9.79260587207224
33.0,8.50145494475383
34.0,7.372721507422295
35.0,6.38697156714698
36.0,5.526967333433333
37.0,4.777436304630985
38.0,4.124862221937809
39.0,3.557296175623732
40.0,3.0641862258024495
41.0,2.636223984923063
42.0,2.2652066984164185
43.0,1.9439134513778675
44.0,1.6659942209906473
45.0,1.4258705851556526
46.0,1.218646986377667
47.0,1.0400315355179246
48.0,0.8862654219394255
49.0,0.7540600744140736
50.0,0.6405412906537311
51.0,0.5431996223213049
52.0,0.4598463668240292
53.0,0.38857457712052507
54.0,0.3277245562785949
55.0,0.2758533547419149
56.0,0.23170783537498968
57.0,0.1942009145548776
58.0,0.1623906270796274
59.0,0.13546169868962998
60.0,0.112709342775865
61.0,0.09352502760394606
62.0,0.0773839873365061
63.0,0.0638342745040803
64.0,0.05248717356264924
65.0,0.04300881498159132
66.0,0.03511284711506147
67.0,0.028554039098205482
68.0,0.023122702340911835
69.0,0.018639831018730027
70.0,0.014952873424531755
