1.0,391.32592915734284
2.0,339.6299992742431
3.0,293.84364747993595
4.0,253.49031034594827
5.0,218.08248516526044
6.0,187.13871938690312
7.0,160.19539420548801
8.0,136.81450655706365
9.0,116.58841312239066
10.0,99.14230222102142
11.0,84.1369932260993
12.0,71.26819065780498
13.0,60.25731138623594
14.0,50.85687268505479
15.0,42.848313204670056
16.0,36.03942445339188
17.0,30.261843425803445
18.0,25.368641537333357
19.0,21.232039905667822
20.0,17.741272772199125
21.0,14.800612479012555
22.0,12.32756210745874
23.0,10.251216011181107
24.0,8.510784033763654
25.0,7.0542720280528926
26.0,5.837309179640622
27.0,4.822111368838279
28.0,3.9765691919006776
29.0,3.2734491393449736
30.0,2.689696661870432
31.0,2.2058303341950447
32.0,1.8054169689603259
33.0,1.4746182712254003
34.0,1.2018004096351251
35.0,0.9771986767968597
36.0,0.7926301927791884
37.0,0.6412483540963401
38.0,0.517333434454169
39.0,0.4161143960383582
40.0,0.3336175678911977
41.0,0.26653839019726605
42.0,0.21213291116024646
43.0,0.16812615893402283
44.0,0.13263489790942395
45.0,0.10410262016566268
46.0,0.08124492290960202
47.0,0.0630036851288576
48.0,0.04850868527673375
49.0,0.03704550022058562
50.0,0.028028697329128924
51.0,0.020979479602366687
52.0,0.015507071043360986
53.0,0.011293238645445723
54.0,0.008079440766498741
55.0,0.005656171374863047
56.0,0.003854137533052419
57.0,0.00253696516911816
58.0,0.0015951771050630487
59.0,0.0009412287185380463
60.0,0.0005054215976344984
61.0,0.00023254505281735565
62.0,7.912019077991162e-05
63.0,1.1142134822746428e-05
64.0,0.0
65.0,0.0
66.0,0.0
67.0,0.0
68.0,0.0
69.0,0.0
70.0,0.0
