1.0,598.6617890652909
2.0,565.3868524867768
3.0,533.7987685298914
4.0,503.8194618144648
5.0,475.37414540823545
6.0,448.39119648404403
7.0,422.8020360419678
8.0,398.5410125943213
9.0,375.54528971232133
10.0,353.7547373341747
11.0,333.11182673543254
12.0,313.56152906362604
13.0,295.0512173404465
14.0,277.53057183608064
15.0,260.9514887216972
16.0,245.2679919075546
17.0,230.4361479757029
18.0,216.41398411782092
19.0,203.16140899032098
20.0,190.64013640048503
21.0,178.8136117390628
22.0,167.6469410764323
23.0,157.10682284113122
24.0,147.16148200127685
25.0,137.78060667111203
26.0,128.9352870666425
27.0,120.59795673606015
28.0,112.74233599237063
29.0,105.3433774773677
30.0,98.37721378781215
31.0,91.82110709637357
32.0,85.65340070159168
33.0,79.8534724427891
34.0,74.40168991752829
35.0,69.27936744085412
36.0,64.46872468718384
37.0,59.95284695731338
38.0,55.71564701458963
39.0,51.741828435856426
40.0,48.016850424317845
41.0,44.52689403297128
42.0,41.25882974874543
43.0,38.20018638893665
44.0,35.33912126296703
45.0,32.66439155388913
46.0,30.165326875438428
47.0,27.831802961780653
48.0,25.65421644841819
49.0,23.62346070401229
50.0,21.730902674135745
51.0,19.968360699205803
52.0,18.328083270049667
53.0,16.802728685730802
54.0,15.38534557941101
55.0,14.069354279142749
56.0,12.848528971576037
57.0,11.716980637627806
58.0,10.669140730196673
59.0,9.699745565014895
60.0,8.803821396709681
61.0,7.9766701531015185
62.0,7.213855801694861
63.0,6.511191323220357
64.0,5.8647262679635705
65.0,5.270734871468738
66.0,4.725704707032667
67.0,4.226325853208368
68.0,3.7694805553167305
69.0,3.352233360722051
70.0,2.971821708360373
